Gene,pvals,p_fdr,log2_fold_change
NP_721404.1,8.73243603606606e-08,1.10867415389847e-07,0.00961299849132585
NP_721409.1,1.12652574738065e-26,1.97041423135598e-25,0.363792535439158
NP_721410.1,1.54260734313416e-19,8.56081525552358e-19,0.324729022967024
NP_721411.1,1.60745418535492e-16,5.48606750716078e-16,0.200430551614434
NP_721412.1,1.45045668168836e-14,3.783548121741e-14,0.491057641614932
NP_721413.1,3.62901649970951e-21,2.55728177083846e-20,0.16691851181829
NP_721414.1,5.46898830493882e-18,2.33924630772383e-17,0.140451251261269
NP_721415.1,9.9082560875206e-21,6.53544568197066e-20,0.137934562893874
NP_721416.1,1.94615732490757e-14,4.98368914966527e-14,0.208466593841786
NP_721417.1,1.67336196977929e-10,2.73860994051599e-10,0.184931416515097
NP_721419.1,9.2962247678349e-12,1.746050270392e-11,0.143488739744797
NP_721420.1,2.42941093281908e-12,4.86130338855218e-12,0.203804129591318
NP_721421.1,7.93223955375259e-27,1.4522670360562e-25,0.371951430851783
NP_721422.1,1.15166121689121e-12,2.3975603867055e-12,0.23760419507553
NP_721423.1,2.00700792817724e-12,4.06170302820168e-12,0.600496893457356
NP_721424.1,0.000105686475839257,0.000116839619734257,-0.695694524230842
NP_721425.1,0.00130486171256193,0.0013953188290987,-0.214775051673221
NP_721426.1,3.15131312187767e-20,1.92919450179949e-19,0.0867484115980814
NP_721428.1,2.11572695492252e-11,3.80947528004892e-11,-0.286228967403476
NP_721429.1,2.17528660893105e-08,2.8989023584326e-08,-0.298272832639637
NP_721434.1,1.67976466945821e-12,3.43492587418437e-12,-0.306114297306146
NP_721435.1,6.80595359571825e-19,3.40993941023326e-18,-0.246910543917644
NP_721441.1,0.0113874653920604,0.0119742590998639,-1.37185085928617
NP_721442.1,7.2403721408336e-06,8.42273695005524e-06,-0.417354271606072
NP_721443.1,3.1295530373154e-06,3.68880529488621e-06,-0.369402909360896
NP_721444.1,2.22336092315346e-14,5.66393244272774e-14,-0.369865592687672
NP_721445.1,0.000521056225081364,0.000563638401399444,-2.93105783655072
NP_721446.1,7.44875909942195e-08,9.5062664988714e-08,-3.20088547003373
NP_721448.1,1.3422057702414e-08,1.81838250615691e-08,0.701230387387558
NP_721458.1,1.4600316552265e-05,1.67361147606128e-05,0.132674477534285
NP_721466.1,3.11338256730556e-11,5.50959028848382e-11,-0.252696790654764
NP_721467.1,5.06755759974472e-06,5.93740749874396e-06,-0.28137478344695
NP_721468.1,3.42392306614397e-12,6.73440289816871e-12,-0.12991507518273
NP_721469.1,3.23623953071582e-05,3.66038870708561e-05,-0.389854171128289
NP_721479.1,6.55510237386832e-18,2.75567501081717e-17,0.115390223343417
NP_721480.1,4.41676389123714e-06,5.18731442621915e-06,-0.320875927833452
NP_721481.1,1.20006888653123e-10,1.99231775314803e-10,-0.341290428666539
NP_721482.1,0.00366567277939982,0.00389850867255388,-0.330263860607167
NP_721483.1,3.41591727738461e-15,9.72642724766926e-15,0.647612971510537
NP_721484.1,1.02861503140598e-06,1.23699008380867e-06,-0.798732881321337
NP_721485.1,0.00253595521535421,0.00270437466895966,-0.948280380597511
NP_721502.1,2.70318227658633e-19,1.43122542698179e-18,0.156542972998148
NP_721513.1,8.38823351564124e-12,1.58309725020628e-11,-0.200885601037985
NP_721514.3,5.3040088209718e-08,6.8448967590802e-08,0.118057091060726
NP_721534.1,0.188382230344397,0.193722199078568,-2.10966296775097
NP_721535.1,0.925438388228345,0.929233112526564,-1.79823914730531
NP_721536.1,1.41933746923287e-07,1.77780185564398e-07,-0.514102741864364
NP_721541.1,1,1,NaN
NP_721553.1,3.65112845254565e-13,7.98561494676625e-13,-0.136839089340744
NP_721560.1,2.75290959106134e-40,1.92605353174613e-38,0.59954798411343
NP_721561.1,1.51800121098286e-10,2.49058992656233e-10,0.132417175153474
NP_721576.1,9.4142558591576e-08,1.19137772791277e-07,-0.748140952975144
NP_721577.1,0.000118823587675341,0.000131141075073799,-0.683906939640954
NP_721578.1,1.35812124186637e-11,2.50287818703313e-11,-0.408753597641797
NP_721580.1,5.87487463161864e-10,9.14128626158929e-10,-0.390783015539688
NP_721591.1,6.9288083227367e-10,1.06626359027818e-09,-0.0085818917912748
NP_721604.1,1.21685652365079e-21,9.27557171140819e-21,0.0105335163269034
NP_721614.1,1.38598657283595e-12,2.84606676749017e-12,-0.249253349416554
NP_721621.1,1.19217348174663e-12,2.47401255375175e-12,-0.100587745831466
NP_721627.1,1.48778553208726e-14,3.87061335638638e-14,0.0176404839885024
NP_721630.1,1.5693865840904e-14,4.0613319923819e-14,-0.00760967572929819
NP_721635.1,0.000995318550372643,0.00106781437030669,-0.512651470543549
NP_721655.1,2.5680909599324e-10,4.13724522245688e-10,-0.185223249669659
NP_721658.1,1.63753430532509e-13,3.75635796736751e-13,0.00348669580630775
NP_721667.1,2.02094171315283e-12,4.08568092473312e-12,0.161540136681602
NP_721668.1,2.00789782757482e-25,2.77005059452047e-24,0.188797129445663
NP_721669.1,1.12239056932105e-10,1.86969653511899e-10,0.042778744783853
NP_721681.1,2.05568626726473e-06,2.44066024095249e-06,0.0872819347133584
NP_721685.1,4.99626561263225e-22,3.97873346957178e-21,0.119375402775608
NP_721692.1,2.67032247610432e-09,3.85210731273075e-09,-0.330269135836739
NP_721716.1,1.03703282253277e-46,8.8328143449639e-45,0.297068451868167
NP_721717.1,6.60610841856493e-20,3.87466059639781e-19,0.166933671708235
NP_721718.1,1.20736226664937e-10,2.00272877253693e-10,0.105270861114524
NP_721719.1,3.46293811665832e-05,3.91002638071104e-05,-0.249355780763465
NP_721723.1,0.00299491950010236,0.00318688066306384,-0.719425440618451
NP_721724.1,1.06991094234391e-08,1.46161473922714e-08,-0.522620796944216
NP_721725.1,5.61012672988474e-08,7.22566618267206e-08,-0.607165229627228
NP_721732.1,0.413455957469334,0.420540093812266,-2.25016730810558
NP_721733.1,0.634793237344595,0.640350129741535,-2.21561242567676
NP_721737.1,1.1047662739365e-09,1.65335151309519e-09,-0.501875448637188
NP_721740.1,0.269515735456623,0.276140860752889,-2.13073488426054
NP_721741.1,7.39793820010702e-09,1.02857068374802e-08,-0.220450398901621
NP_721747.1,2.69232474223064e-08,3.54691605247466e-08,-0.0977970999226149
NP_721748.1,5.98924201633343e-12,1.14803572504865e-11,-0.0113608762002314
NP_721750.1,3.76290698135651e-09,5.35722004104463e-09,-0.293467220943873
NP_721758.1,8.38215207772423e-18,3.456975983213e-17,0.20865666466356
NP_721769.1,2.92630831806952e-11,5.19731459211078e-11,-0.327936786951582
NP_721770.1,1.40843649449803e-11,2.59072966452735e-11,-0.238913578629712
NP_721777.1,1.16249742712929e-12,2.41525459142629e-12,0.670208332172135
NP_721778.1,2.68386057122912e-15,7.78915979116717e-15,0.531006095063989
NP_721787.1,1.33375361276919e-17,5.39839530457613e-17,0.0470245921485433
NP_721788.1,3.13424378443995e-23,3.10958793514206e-22,-8.62485365987358e-05
NP_721802.1,3.73823952543489e-12,7.33788700433561e-12,-0.162166821614493
NP_721803.1,3.13950496162705e-10,5.00023595107918e-10,0.164008364018504
NP_721828.1,2.81242821048242e-22,2.3545072069808e-21,0.286559003771148
NP_721829.1,3.17405024418772e-08,4.1536168526144e-08,0.0544894775569399
NP_721835.1,1.2097214439826e-07,1.52010539368949e-07,-0.478405849655758
NP_721863.1,3.00262772517394e-24,3.52224413988967e-23,-0.117317845902124
NP_721864.1,4.93178520034967e-26,7.9191534487582e-25,-0.0801710357779326
NP_721865.1,6.47755040775099e-24,7.12894452178887e-23,0.0673680084432388
NP_721866.1,3.97618212947124e-23,3.79967843494349e-22,0.0492361026085795
NP_721888.1,7.59780072839325e-13,1.6108324271561e-12,0.0407111603944995
NP_721900.1,3.15336496275924e-14,7.89954215095313e-14,0.228545474878481
NP_721907.1,2.14089490449756e-17,8.45567160869096e-17,0.00309131389239017
NP_721908.1,4.29835478140593e-12,8.40366967741939e-12,-0.0252732055635276
NP_721909.1,5.78437778912361e-15,1.57602170916456e-14,-0.123504162060605
NP_721910.1,2.31044855704972e-09,3.35023591655101e-09,0.13798729841004
NP_721917.1,8.93409830778821e-09,1.23166070267115e-08,-0.0858974421586579
NP_721918.1,3.75687517228577e-13,8.2048143394736e-13,-0.079247062129592
NP_721929.1,3.82543515947285e-20,2.32013234594654e-19,-0.160078629678226
NP_721938.1,9.82352734083303e-24,1.06912722559399e-22,0.088417237270483
NP_721939.1,5.69261112696661e-29,1.37676854292933e-27,0.247166100883176
NP_721941.1,5.49430951170434e-15,1.50958658252858e-14,0.0287963177552537
NP_721963.1,3.19881743139067e-14,7.99296345420195e-14,-0.0871789509261107
NP_721965.1,1.53385329856712e-16,5.25317939142132e-16,0.0401096507478602
NP_721978.1,3.16940066774842e-17,1.21742272708219e-16,0.104231663676597
NP_721982.1,4.16749354927408e-10,6.57866225868486e-10,0.150159978922127
NP_722010.1,2.09850331392936e-06,2.48847941403608e-06,-0.709709785730272
NP_722011.1,9.57860072653143e-07,1.15331769042871e-06,-0.556113201091521
NP_722026.1,9.92876678718749e-10,1.49618877970002e-09,0.0234981744642478
NP_722033.1,6.82790196343152e-07,8.29767986747044e-07,-0.614864365868581
NP_722034.1,1.24173619732947e-09,1.84564583502917e-09,-0.560299203456265
NP_722035.1,1.53196690796981e-09,2.26158490784692e-09,-0.478553650476282
NP_722037.1,1.69797394277e-08,2.27830887252496e-08,0.0447348990191105
NP_722038.1,2.28581347811387e-09,3.31696933601856e-09,0.0183544919775405
NP_722053.1,1.51938609922274e-08,2.0513283034992e-08,-0.0787183620128743
NP_722054.1,1.48313524715499e-12,3.04236853316924e-12,0.00484363851159422
NP_722075.1,9.37529896106281e-10,1.41605325094233e-09,-0.0160555851477013
NP_722101.1,1.46530010740023e-14,3.81718472127267e-14,-0.0431193232007525
NP_722102.1,2.71166496551331e-12,5.38757775602491e-12,0.0544048175854683
NP_722103.1,2.84804247106312e-15,8.25342485327314e-15,0.0629017009224465
NP_722124.1,8.56480130626928e-06,9.93983753494166e-06,-0.506160782754593
NP_722125.1,1.02899129522826e-10,1.72437463417635e-10,-0.369879298907303
NP_722131.1,3.02722609255946e-21,2.18027055710441e-20,-0.196995557122842
NP_722132.1,2.33933800670662e-17,9.16552631027652e-17,0.135357517323854
NP_722145.1,2.74987972885126e-06,3.24910397395635e-06,-0.201156480248763
NP_722146.1,1.10289850451285e-10,1.84035619279445e-10,0.140096082860729
NP_722148.1,8.45342779397285e-20,4.84654208550917e-19,0.0367958971713652
NP_722149.1,2.05946352647631e-19,1.10533946530605e-18,0.143207786611432
NP_722159.1,2.563693478862e-22,2.15548305797882e-21,0.0166324355949342
NP_722160.1,2.78670109305906e-18,1.24638069436135e-17,0.133566765817443
NP_722164.1,7.85870782027875e-16,2.4553761754268e-15,-0.236187767304815
NP_722168.1,1.21764942298925e-13,2.83298719671727e-13,-0.115899555458252
NP_722169.1,2.23609770055646e-21,1.64681029901883e-20,-0.0351683246008251
NP_722170.1,1.06715715159194e-07,1.34441212859718e-07,-0.247913365685435
NP_722171.1,1.15499118644023e-17,4.70400776348528e-17,-0.341313842772699
NP_722177.1,0.010145317693463,0.0106910582902066,-0.713135340100954
NP_722178.1,1.35492470880769e-07,1.69820697668219e-07,-0.0945859635889852
NP_722184.1,5.78247721681244e-19,2.94230464097028e-18,0.0883156852072825
NP_722185.1,6.81546949087726e-17,2.45884065057616e-16,0.0752945047845039
NP_722186.1,2.90039352185497e-17,1.12289938919247e-16,-0.0641085865399375
NP_722187.1,3.09665648850693e-22,2.55964137594307e-21,0.143585362828185
NP_722188.1,5.67429190696198e-15,1.55250528571767e-14,0.507917124092366
NP_722189.1,2.79439075628477e-20,1.73234540872211e-19,0.495709820180772
NP_722190.1,1.29382511472002e-29,3.52028249963407e-28,0.481976810746679
NP_722193.1,3.5690890501392e-17,1.35763989305295e-16,0.00658402728599643
NP_722195.1,2.63620242229068e-11,4.6991087764035e-11,0.30188072028896
NP_722196.1,1.04547824624176e-05,1.20831379609889e-05,0.2644536235787
NP_722204.1,0.453004197608224,0.460049363978492,-1.73467738141085
NP_722205.1,0.0481032446248046,0.0500447457355243,-2.21820554150571
NP_722206.1,0.288366054410753,0.295145820580284,-1.92422002297894
NP_722207.1,0.501741009534646,0.508226803349726,-1.85310297682707
NP_722213.1,9.72558168257567e-05,0.000107701608344634,-2.61772674131575
NP_722220.1,0.122737415758999,0.126815715966181,-1.47014967812899
NP_722232.1,1.91099891464748e-26,3.19969818273027e-25,0.811348823591212
NP_722233.1,4.49691369391905e-07,5.51279970362167e-07,0.900666592927742
NP_722236.1,5.16689655761465e-20,3.05799104421967e-19,0.189122554894736
NP_722248.1,1.24645502344697e-33,5.08709456444295e-32,0.058630541201767
NP_722249.1,5.210225242179e-15,1.4355599506932e-14,0.0129377557680419
NP_722253.1,9.41876506709175e-13,1.9840172867132e-12,0.118097287397931
NP_722272.1,1.36902253770895e-24,1.73026783959473e-23,0.16178367024227
NP_722273.1,1.61205378637116e-19,8.92094171610483e-19,-0.0730926600874459
NP_722290.1,1.37669844838339e-14,3.61037785861187e-14,0.0937625558999196
NP_722324.1,3.03796013237517e-18,1.35258270439158e-17,0.0807717450575589
NP_722331.1,1.68823399902938e-19,9.23812962038701e-19,-0.00236898033708538
NP_722335.1,1.24681738167496e-11,2.31298792680042e-11,-0.219017104492127
NP_722341.1,3.13062798208601e-09,4.48639372121908e-09,-0.283833876075679
NP_722347.1,1.35733048968877e-12,2.79014735498458e-12,-0.1990729327601
NP_722348.1,3.03305306214258e-13,6.70626517916176e-13,-0.0149407923768673
NP_722350.1,3.74521599296719e-17,1.42187560663231e-16,-0.0278043620869122
NP_722352.1,7.80820313845019e-16,2.4434936019527e-15,0.0626981040320031
NP_722353.1,8.45434185312887e-10,1.28755194184712e-09,0.022038913183624
NP_722359.1,1.43344589580539e-15,4.31354917032682e-15,0.00654316918070794
NP_722360.1,8.05689909506763e-13,1.70263919387675e-12,0.0501104983469586
NP_722370.1,0.512806015544476,0.519166400233399,-1.71905876137772
NP_722371.1,0.299880060243895,0.30661014510323,-1.46567104593975
NP_722385.1,1.53274996724276e-14,3.97176876432351e-14,0.0443523516244995
NP_722386.1,9.22658051982631e-10,1.39574295276755e-09,0.0932699947523359
NP_722391.1,0.00012255915975142,0.000135187721820401,-0.0681795378880894
NP_722392.1,2.85564941057616e-05,3.23926878709826e-05,0.206642289878127
NP_722393.1,1.45002421332883e-05,1.66311325170444e-05,0.268143378272944
NP_722397.1,1.51793739846474e-11,2.77650734228984e-11,-0.0681397459637565
NP_722402.1,0.000199448344254338,0.000218523102010205,-0.369286060606452
NP_722403.1,5.57082565861622e-22,4.41831881183367e-21,0.412394754884571
NP_722404.1,1.83842100132475e-30,5.37532349491818e-29,0.465611340494748
NP_722405.1,1.32425909568809e-29,3.553730915689e-28,0.513853384117577
NP_722406.1,3.18115849182195e-33,1.22193911479984e-31,0.462871879541686
NP_722409.1,1.08872996497835e-08,1.48525209010626e-08,-0.572475964076428
NP_722410.1,0.0028428556440958,0.00302836009069259,-0.458300573729039
NP_722411.1,4.96930841440062e-11,8.6455374634199e-11,-0.286708928450633
NP_722413.1,0.000163621523467972,0.000179671841072734,-0.419325724502668
NP_722414.1,1.03048910677468e-14,2.73170251714694e-14,0.152830045237075
NP_722416.1,4.70889142213767e-22,3.78062225244578e-21,0.1770405760778
NP_722417.1,6.87419203340705e-10,1.05869042401293e-09,1.13287705194421
NP_722419.1,5.29614844617639e-13,1.14263819449995e-12,-0.280587714715209
NP_722438.1,1.10141906572642e-12,2.30029845389985e-12,-0.27948717072246
NP_722439.1,1.10309350424587e-09,1.65211022539577e-09,-0.364532654100248
NP_722442.1,4.50786585347452e-08,5.84828424301761e-08,-0.0703221487372683
NP_722443.1,8.49776362543604e-08,1.07957969793964e-07,-0.579569505497105
NP_722446.1,1.91172698640005e-12,3.88493067049554e-12,0.140286511817669
NP_722447.1,1.17887647717615e-21,9.02116804214089e-21,0.248929428175142
NP_720521.1,2.08707075782764e-05,2.37845934530794e-05,-0.72716585820304
NP_720544.1,0.115714471854605,0.119622506787954,-1.56808156829078
NP_720567.1,8.00057938588092e-11,1.35580752741702e-10,-0.135678689495684
NP_720568.1,9.99659122994036e-09,1.37330450346796e-08,-0.233268425104385
NP_720570.1,6.09925156551308e-06,7.1079320742654e-06,0.31576117292599
NP_720571.1,1.06502777409612e-10,1.78171597733075e-10,0.0477289092789947
NP_720572.1,9.26465517632448e-05,0.000102713409679794,-0.323178709973777
NP_720582.1,8.98460319131449e-10,1.36245287092305e-09,0.0790202237608283
NP_720586.1,1.65505119204611e-11,3.01885035867628e-11,-0.297310088393196
NP_720587.1,8.14450450130525e-12,1.54006605386651e-11,-0.318138243214346
NP_720592.1,1.42708928891009e-08,1.92937744442709e-08,-0.712528462668561
NP_720593.1,7.060995758566e-11,1.20387212280512e-10,-0.24340563871853
NP_720594.1,4.56906293616927e-06,5.35654954635284e-06,-0.252189120886987
NP_720596.1,5.41078018486506e-16,1.72915471160696e-15,-0.0149762846521691
NP_720606.1,3.43134427035224e-16,1.12974847489412e-15,0.0242881624059093
NP_720608.1,1.54014056057684e-17,6.14487852987788e-17,0.0527523677570972
NP_720609.1,2.50780420022461e-21,1.83313001053732e-20,0.25071479461657
NP_720615.1,1.82969456783564e-20,1.15999082795793e-19,0.0402619578379124
NP_720616.1,3.13706364190043e-07,3.86996704942251e-07,-0.239626282882059
NP_720632.1,3.34470787632815e-10,5.31409791543134e-10,-0.0094763513150781
NP_720633.1,1.12564294016153e-10,1.87352125724421e-10,0.116983546395104
NP_720643.1,1.79692160878081e-12,3.66684315791835e-12,-0.280896449765554
NP_720656.1,7.11117525447484e-14,1.70511533947567e-13,0.0366961673192297
NP_720657.1,9.17892962658531e-17,3.25752230769577e-16,0.0269104880230762
NP_720659.1,1.47886595510125e-16,5.09156134629761e-16,-0.0679092771919624
NP_720660.1,9.78006232648608e-09,1.34544537202151e-08,0.227158723519455
NP_720661.1,1.50315850238183e-08,2.03081896976966e-08,0.0239098210949267
NP_720662.1,2.46789922737313e-11,4.42325213762485e-11,-0.107548650937855
NP_720663.1,1.50661584604213e-17,6.04807467704209e-17,-0.156465862151817
NP_720664.1,6.99527689925412e-14,1.68144140437286e-13,0.395770195504248
NP_720665.1,8.49779757158422e-15,2.27420566157561e-14,-0.0742088321755809
NP_720666.1,3.91990246499749e-10,6.19781188775633e-10,-0.614065516137218
NP_720667.1,2.037729044505e-12,4.11537236926318e-12,-0.296938998264288
NP_720668.1,1.58275453587155e-15,4.74826360761465e-15,-0.302515024362222
NP_720669.1,1.58583626058387e-18,7.39679341543763e-18,-0.0746396352686272
NP_720670.1,1.07806935770257e-08,1.47173370852915e-08,-0.34512199056202
NP_720671.1,2.546182172891e-20,1.58348281799792e-19,0.117724579548921
NP_720672.1,1.13438006784881e-12,2.3653720089489e-12,-0.405071954948192
NP_720673.1,1.27972814618353e-30,3.85690375134391e-29,0.565122439215806
NP_720674.1,9.76220853439875e-17,3.44579576916886e-16,0.469590102406702
NP_720675.1,4.78521496976289e-30,1.35858494576312e-28,0.459895252358683
NP_720676.1,1.80677502318973e-21,1.34580694693106e-20,0.67172829337949
NP_720677.1,1.21574132004688e-14,3.20543370924879e-14,0.252187259103296
NP_720678.1,1.69418875235192e-07,2.10992737816746e-07,0.244585806791437
NP_720679.1,3.17504362659116e-09,4.54671817579831e-09,0.246369326712832
NP_720680.1,3.15306833881081e-07,3.88726298032119e-07,0.0184447686987831
NP_720681.1,2.8502929346405e-08,3.74495228635864e-08,0.344155331627982
NP_720682.1,7.20737718028255e-15,1.95017291383612e-14,0.301559313907226
NP_720683.1,3.28829952704125e-21,2.33397781647602e-20,0.271772081589645
NP_720686.1,3.16644167383319e-17,1.21742272708219e-16,-0.159581431313771
NP_720687.1,2.59438090525971e-18,1.16301880855922e-17,0.0165475022176721
NP_720688.1,5.74887498934307e-15,1.56853009806728e-14,-0.045847632361377
NP_720689.1,4.51099291104554e-17,1.68004469823921e-16,0.0192197396360778
NP_720690.1,7.69091523177015e-17,2.75438810585699e-16,0.0247648105226079
NP_720691.1,9.14618293120965e-10,1.3857209870255e-09,0.0408093988809613
NP_720692.1,1.97418256174941e-21,1.45940514659135e-20,0.0657410710683127
NP_720693.1,2.07805530222908e-27,4.24053160111121e-26,0.148877475430966
NP_720701.1,5.86600352603864e-12,1.12661773603036e-11,-0.115631379083101
NP_720702.1,6.08412563602204e-13,1.30545477776201e-12,-0.103386858981186
NP_720703.1,4.37074073044049e-18,1.89851021971905e-17,0.0357929685342156
NP_720704.1,6.92574988123445e-09,9.64974681176265e-09,-0.191311788425599
NP_720705.1,9.4151872593293e-31,2.88192997516033e-29,0.299227109861995
NP_720706.1,5.44622025890408e-16,1.73764584481972e-15,0.223045554725583
NP_720717.1,1.63642023346367e-16,5.57521258670494e-16,-0.0344732358160669
NP_720724.1,5.14591964572498e-08,6.65403074981863e-08,-0.225305092889391
NP_720729.1,2.66502062112628e-10,4.28635090048142e-10,0.115438847461654
NP_720737.1,1.75508583485368e-15,5.23320114228061e-15,0.933840134336902
NP_720757.1,3.11422777823473e-16,1.02879801307957e-15,0.0645954514227506
NP_720776.1,6.02195492825766e-08,7.73574406849624e-08,0.103468885570574
NP_720777.1,2.13208103914271e-09,3.1100124763072e-09,0.106863789015533
NP_720798.1,1.2426707115315e-11,2.30966975701159e-11,-0.0530495626773926
NP_720820.1,1.43772695482852e-06,1.71947930678209e-06,0.0190305862471914
NP_720821.1,4.92944231957478e-17,1.82203349132962e-16,0.0363097554759499
NP_720831.1,2.15076168422396e-18,9.75310680415448e-18,0.17876098259199
NP_720832.1,6.65281755071685e-32,2.32729813961684e-30,0.780080464460138
NP_720833.1,3.79046473511806e-29,9.76956354756154e-28,0.741744326527135
NP_720841.1,6.10266222674882e-27,1.14953031751932e-25,0.386877171114194
NP_720842.1,2.62629307077887e-15,7.65611328222591e-15,-0.152306568788231
NP_720844.1,9.6896067501175e-16,2.98928183046932e-15,0.122854616387472
NP_720845.1,1.29224211913032e-18,6.15937302038031e-18,0.0802248740195651
NP_720849.1,2.65314874483238e-19,1.40854156941101e-18,-0.529672281335559
NP_720850.1,6.41199019548427e-07,7.80191850494018e-07,-0.416062551236713
NP_720852.1,7.9305295344984e-17,2.83501959089094e-16,0.0298393858193523
NP_720853.1,7.71269583220381e-15,2.0697494705873e-14,0.0164872459297608
NP_720854.1,1.33008720394815e-12,2.74277982372045e-12,-0.0847782258428739
NP_720859.1,4.59961223369032e-08,5.96336225400354e-08,0.0743774556054736
NP_720860.1,1.3900409392583e-15,4.18936953847232e-15,0.056366803833075
NP_720876.1,1.63475156357308e-20,1.04656154020904e-19,0.100511063095728
NP_720882.1,1.13499218397752e-12,2.3653720089489e-12,-0.0892811776067428
NP_720883.1,6.19884077437619e-58,7.58970567312685e-56,1.44400805152507
NP_720910.1,3.53384831124837e-11,6.23017905858887e-11,0.126393122827424
NP_720911.1,7.39556950938562e-13,1.57135799011783e-12,-0.0387181642215119
NP_720916.1,2.39711546671675e-20,1.49552522270641e-19,0.27523464248899
NP_720930.1,5.48992786979775e-06,6.41309999817161e-06,-0.870391394168132
NP_720935.1,3.92129421458897e-08,5.10419625673076e-08,-0.0821666303565157
NP_720936.1,7.55358637982767e-17,2.71016038792718e-16,0.0428198906809986
NP_720942.1,4.32575207175191e-20,2.59943199649141e-19,0.275685297383404
NP_720949.1,1.86527013533423e-22,1.59566122057631e-21,0.313301223812049
NP_720950.1,4.68670827144553e-15,1.30046196937136e-14,-0.0224958667579329
NP_720963.1,8.11778759038052e-21,5.40909724134539e-20,0.255284982531455
NP_720965.1,5.48480246124093e-14,1.34141423490274e-13,0.0600325597924568
NP_720967.1,7.82842385939532e-06,9.10141385196168e-06,-0.653115587247371
NP_720976.1,6.50013567352482e-19,3.27346164124296e-18,-5.34589482682776
NP_720995.1,7.28849064213474e-14,1.74336424516996e-13,0.0441847144105357
NP_720996.1,1.25921438146995e-14,3.31559270604789e-14,-0.102770851662043
NP_720997.1,3.61944900033697e-13,7.9312087155035e-13,-0.0147564218255293
NP_721000.1,1.87090851061677e-12,3.80988541818946e-12,-0.0738121026507473
NP_721001.1,2.85671879235289e-09,4.11191191346018e-09,-0.0520785582891642
NP_721009.1,6.86234666068853e-09,9.56821146497426e-09,-0.0742237998049862
NP_721010.1,4.07343574973231e-05,4.59140427717238e-05,-0.133451375840077
NP_721011.1,1.03518039566563e-09,1.55634566009898e-09,-0.36399741715436
NP_721012.1,7.51468020604261e-11,1.27677870976908e-10,-0.489730584612546
NP_721023.1,3.17498162612501e-31,1.07237741475498e-29,0.377843827981879
NP_721024.1,9.56341118395411e-11,1.60951224307269e-10,-0.361931995560653
NP_721025.1,5.47651857937896e-11,9.49424769646317e-11,-0.265700918312985
NP_721028.1,9.52411829979497e-17,3.36782450348346e-16,0.242850226953353
NP_721033.1,4.67292636740782e-16,1.50811577491794e-15,0.245138649950909
NP_721049.1,5.71442595258238e-22,4.49580740606782e-21,-0.089047433272755
NP_721050.1,5.6363311948994e-14,1.37162395165316e-13,-0.0179634333944989
NP_721051.1,3.03000871137944e-26,4.94648922132693e-25,-0.00819677670408932
NP_721062.1,4.71619659650094e-10,7.42090693377136e-10,-0.104435104207999
NP_721065.1,7.21288018868816e-11,1.22763095479063e-10,0.123218552595033
NP_721068.1,1.20869740473483e-09,1.80200777463891e-09,-0.0336074291857854
NP_721079.1,0.050792058901558,0.0527860177125475,-1.28897398844372
NP_721080.1,0.153965659265623,0.158663191215862,-1.32660694380603
NP_721081.1,0.0235208913756709,0.0245877407710455,-1.15621959355531
NP_721095.1,2.54076137190976e-05,2.89130249695787e-05,0.165390783459108
NP_721096.1,4.11828465212182e-12,8.06771963350665e-12,0.186480757739141
NP_721097.1,1.23560427169628e-22,1.09033728299685e-21,0.227325804589279
NP_721114.1,0.00948051182360137,0.00999586795610069,-0.687619857490877
NP_721120.1,2.83052641992694e-14,7.14562017607846e-14,-0.200672844620199
NP_721126.1,7.40535878135304e-31,2.33985449236623e-29,-0.0022891506293659
NP_721127.1,6.61139644135568e-12,1.25989548916496e-11,-0.0577227689475599
NP_721128.1,6.84867180043232e-15,1.85567746293872e-14,0.0368805697798621
NP_721129.1,3.03740806021854e-37,1.65285621943559e-35,0.0469556756430557
NP_721130.1,7.15545851711852e-13,1.52364600380817e-12,-0.255042994740957
NP_721131.1,7.04966722001579e-11,1.20298763798005e-10,-0.481768156898444
NP_721132.1,2.48861883453158e-08,3.2940569573293e-08,-0.0710835116238363
NP_721139.1,1.98632082243373e-09,2.90822308755432e-09,0.116196056826653
NP_721140.1,8.47542514575989e-14,2.01009175067114e-13,0.102031177064351
NP_721141.1,2.65493256271666e-24,3.15212902446178e-23,0.114825682221172
NP_721142.1,1.77052898727656e-09,2.60786938802614e-09,-0.118982969746764
NP_721148.1,2.49818793522439e-17,9.72952319106279e-17,0.0393703933775514
NP_721158.1,5.20112473012925e-08,6.71654801998892e-08,-0.719652158051524
NP_721163.1,6.32986176267874e-14,1.53088878927008e-13,0.0734147175615273
NP_721164.1,8.06583490655108e-22,6.2454429177603e-21,-0.0345848114140462
NP_721165.1,2.20905936507246e-22,1.8653221104211e-21,0.0223400536833193
NP_721167.1,0.142174923865877,0.146589829396449,-1.38455929119091
NP_721175.1,4.9445434382586e-11,8.61009830715432e-11,0.0113305519976422
NP_721182.1,1.48740152574271e-16,5.10301153928189e-16,0.146086197722925
NP_721184.1,0.0008638159990312,0.000927749748959496,-2.28660611525042
NP_721185.1,5.4838045765646e-08,7.06761392466451e-08,-3.38225871157611
NP_721187.1,4.65030830033854e-09,6.55392371249151e-09,0.162499270472196
NP_721189.1,1.16120573349875e-06,1.39302022775508e-06,-0.0255449627455217
